exp,condition,participant,trialno,target,rotation_deg,reachdeviation_deg,points,phase
4,aiming,c392b1,103,75,45,-48.9738047542622,490,rotation
4,aiming,c392b1,104,45,45,-33.4757270250608,500,rotation
4,aiming,c392b1,105,75,45,-47.8327964273403,510,rotation
4,aiming,c392b1,106,105,45,-46.2301210570932,520,rotation
4,aiming,c392b1,107,45,45,-33.945381908134,530,rotation
4,aiming,c392b1,108,135,45,-27.3698546097886,540,rotation
4,aiming,c392b1,109,105,45,-36.0348101896314,550,rotation
4,aiming,c392b1,110,75,45,-30.0723767113463,560,rotation
4,aiming,c392b1,111,135,45,-41.4904276134341,570,rotation
4,aiming,c392b1,112,45,45,-31.2279267633183,580,rotation
4,aiming,c392b1,113,45,45,-32.3910954238342,590,rotation
4,aiming,c392b1,114,105,45,-50.7341534488845,600,rotation
4,aiming,c392b1,115,135,45,-37.0844861441071,600,rotation
4,aiming,c392b1,116,75,45,-41.4391484170363,610,rotation
4,aiming,c392b1,117,45,45,-28.0172894279244,620,rotation
4,aiming,c392b1,118,135,45,-42.758446336412,630,rotation
4,aiming,c392b1,119,105,45,-49.8684643326489,640,rotation
4,aiming,c392b1,120,75,45,-28.8870603496803,650,rotation
4,aiming,cf80b7,1,135,0,8.58797322508602,1,baseline
4,aiming,cf80b7,2,45,0,38.7304316634786,2,baseline
4,aiming,cf80b7,3,105,0,6.85990625619942,3,baseline
4,aiming,cf80b7,4,75,0,6.74110356977947,4,baseline
4,aiming,cf80b7,5,45,0,20.2197966385076,5,baseline
4,aiming,cf80b7,6,75,0,-2.02289858495452,6,baseline
4,aiming,cf80b7,7,105,0,6.19910081752354,7,baseline
4,aiming,cf80b7,8,135,0,-3.06228708540005,8,baseline
4,aiming,cf80b7,9,45,0,6.73504524201855,9,baseline
4,aiming,cf80b7,10,135,0,-42.3161364053554,10,baseline
4,aiming,cf80b7,11,75,0,2.79978306667117,11,baseline
4,aiming,cf80b7,12,105,0,8.92548714388264,12,baseline
4,aiming,cf80b7,13,135,0,12.9828545744014,13,baseline
4,aiming,cf80b7,14,75,0,6.48258793432076,14,baseline
4,aiming,cf80b7,15,45,0,7.09667845965774,15,baseline
4,aiming,cf80b7,16,105,0,11.1351157217816,16,baseline
4,aiming,cf80b7,17,135,0,22.2886560663901,17,baseline
4,aiming,cf80b7,18,45,0,14.6323217162828,18,baseline
4,aiming,cf80b7,19,105,0,6.45309200526533,19,baseline
4,aiming,cf80b7,20,75,0,-0.485697178916788,20,baseline
4,aiming,cf80b7,21,135,45,4.37304670041297,20,rotation
4,aiming,cf80b7,22,105,45,14.5471251400125,20,rotation
4,aiming,cf80b7,23,75,45,41.3906925240823,20,rotation
4,aiming,cf80b7,24,45,45,22.6874870413784,20,rotation
4,aiming,cf80b7,25,45,45,-23.8965586601589,20,rotation
4,aiming,cf80b7,26,75,45,-26.3457326715629,30,rotation
4,aiming,cf80b7,27,135,45,-39.4909155598392,40,rotation
4,aiming,cf80b7,28,105,45,-40.7965144430795,50,rotation
4,aiming,cf80b7,29,75,45,-22.6814593036439,60,rotation
4,aiming,cf80b7,30,135,45,-31.3994786048793,70,rotation
4,aiming,cf80b7,31,105,45,-44.1518710248312,80,rotation
4,aiming,cf80b7,32,45,45,-13.9330127161097,80,rotation
4,aiming,cf80b7,33,45,45,-25.7227051095028,90,rotation
4,aiming,cf80b7,34,105,45,-41.4755461232458,100,rotation
4,aiming,cf80b7,35,135,45,-0.137973705631127,100,rotation
4,aiming,cf80b7,36,75,45,-6.86203186872779,100,rotation
4,aiming,cf80b7,37,135,45,-9.55252493538969,100,rotation
4,aiming,cf80b7,38,45,45,-21.6829716818445,100,rotation
4,aiming,cf80b7,39,105,45,15.0808844458177,100,rotation
4,aiming,cf80b7,40,75,45,-4.67302707339264,100,rotation
4,aiming,cf80b7,41,75,45,-12.9056425155775,100,rotation
4,aiming,cf80b7,42,135,45,-22.2359054754002,100,rotation
4,aiming,cf80b7,43,105,45,-15.5019137845934,110,rotation
4,aiming,cf80b7,44,45,45,-7.61470522878597,110,rotation
4,aiming,cf80b7,45,105,45,-30.584252799548,120,rotation
4,aiming,cf80b7,46,75,45,-21.809526508651,120,rotation
4,aiming,cf80b7,47,135,45,-35.3410102609903,130,rotation
4,aiming,cf80b7,48,45,45,-13.4965530805006,130,rotation
4,aiming,cf80b7,49,75,45,-26.3537602192111,140,rotation
4,aiming,cf80b7,50,105,45,-21.327594050662,150,rotation
4,aiming,cf80b7,51,45,45,-16.3170988091888,150,rotation
4,aiming,cf80b7,52,135,45,-32.0592398400788,160,rotation
4,aiming,cf80b7,53,135,45,-24.110430506507,170,rotation
4,aiming,cf80b7,54,45,45,-5.17399911744968,170,rotation
4,aiming,cf80b7,55,105,45,-28.8328202240994,180,rotation
4,aiming,cf80b7,56,75,45,-11.0725928106118,180,rotation
4,aiming,cf80b7,57,135,45,-37.5341286913511,190,rotation
4,aiming,cf80b7,58,75,45,4.21819204917385,190,rotation
4,aiming,cf80b7,59,45,45,-18.2217190863903,190,rotation
4,aiming,cf80b7,60,105,45,-22.6763185222876,190,rotation
4,aiming,cf80b7,61,75,45,-29.6635201279078,200,rotation
4,aiming,cf80b7,62,45,45,-22.6519461100288,210,rotation
4,aiming,cf80b7,63,105,45,-38.0805485647438,220,rotation
4,aiming,cf80b7,64,135,45,-35.0606971104732,230,rotation
4,aiming,cf80b7,65,45,45,-21.2078932472768,230,rotation
4,aiming,cf80b7,66,135,45,-7.00138579681195,230,rotation
4,aiming,cf80b7,67,75,45,-32.7104600542332,240,rotation
4,aiming,cf80b7,68,105,45,-33.4121567521859,250,rotation
4,aiming,cf80b7,69,45,45,-8.75885142743472,250,rotation
4,aiming,cf80b7,70,105,45,-25.4255400262102,250,rotation
4,aiming,cf80b7,71,135,45,-10.1315356673511,250,rotation
4,aiming,cf80b7,72,75,45,-33.7927322870371,260,rotation
4,aiming,cf80b7,73,105,45,-35.0442947060003,270,rotation
4,aiming,cf80b7,74,135,45,-20.3993673022561,280,rotation
4,aiming,cf80b7,75,75,45,-24.1874906481836,290,rotation
4,aiming,cf80b7,76,45,45,-11.3866660798734,290,rotation
4,aiming,cf80b7,77,45,45,-15.9843284744414,290,rotation
4,aiming,cf80b7,78,105,45,-34.9043443895633,300,rotation
4,aiming,cf80b7,79,75,45,-23.3402438451497,310,rotation
4,aiming,cf80b7,80,135,45,-27.6118543120608,320,rotation
4,aiming,cf80b7,81,45,45,-14.7384332123657,320,rotation
4,aiming,cf80b7,82,75,45,-31.1690906061002,330,rotation
4,aiming,cf80b7,83,105,45,-30.0865510014015,340,rotation
4,aiming,cf80b7,84,135,45,-24.8241261014674,350,rotation
4,aiming,cf80b7,85,135,45,-23.1330439580525,350,rotation
4,aiming,cf80b7,86,75,45,-25.9991895777766,360,rotation
4,aiming,cf80b7,87,45,45,-14.3410711822265,360,rotation
4,aiming,cf80b7,88,105,45,-29.6549543131296,370,rotation
4,aiming,cf80b7,89,45,45,-11.4391484170363,370,rotation
4,aiming,cf80b7,90,135,45,-41.8680125280986,380,rotation
4,aiming,cf80b7,91,75,45,-35.6641973802004,390,rotation
4,aiming,cf80b7,92,105,45,-45.4197705587319,400,rotation
4,aiming,cf80b7,93,75,45,-27.5572339704949,410,rotation
4,aiming,cf80b7,94,105,45,-22.4658713086489,420,rotation
4,aiming,cf80b7,95,45,45,-18.9333923448474,420,rotation
4,aiming,cf80b7,96,135,45,-0.137973705631127,420,rotation
4,aiming,cf80b7,97,75,45,-30.9142628726459,430,rotation
4,aiming,cf80b7,98,135,45,-34.3007072701012,440,rotation
4,aiming,cf80b7,99,105,45,-18.568432991491,450,rotation
4,aiming,cf80b7,100,45,45,-15.616123391791,450,rotation
4,aiming,cf80b7,101,45,45,-18.2796050533489,450,rotation
4,aiming,cf80b7,102,75,45,-21.6968720497923,460,rotation
4,aiming,cf80b7,103,135,45,-30.4969416844072,470,rotation
4,aiming,cf80b7,104,105,45,-15,480,rotation
4,aiming,cf80b7,105,45,45,-30.6213077454746,490,rotation
4,aiming,cf80b7,106,105,45,-34.335311007207,500,rotation
4,aiming,cf80b7,107,75,45,-41.9882908224049,510,rotation
4,aiming,cf80b7,108,135,45,-37.7240236486457,520,rotation
4,aiming,cf80b7,109,45,45,-25.8209340021896,520,rotation
4,aiming,cf80b7,110,105,45,-25.8425700655656,520,rotation
4,aiming,cf80b7,111,135,45,-31.7537538328132,530,rotation
4,aiming,cf80b7,112,75,45,-10.7760444997015,530,rotation
4,aiming,cf80b7,113,75,45,-32.2483159790693,540,rotation
4,aiming,cf80b7,114,45,45,-11.9053934006335,540,rotation
4,aiming,cf80b7,115,105,45,-44.7178248098797,550,rotation
4,aiming,cf80b7,116,135,45,-35.4170725203884,560,rotation
4,aiming,cf80b7,117,135,45,-27.3444015738559,570,rotation
4,aiming,cf80b7,118,105,45,-30.1725082796306,580,rotation
4,aiming,cf80b7,119,45,45,-21.8937119191101,580,rotation
4,aiming,cf80b7,120,75,45,-40.1159255186804,590,rotation
4,aiming,9ca7d5,1,75,0,-10.7663741222272,1,baseline
4,aiming,9ca7d5,2,45,0,2.4563732207458,2,baseline
4,aiming,9ca7d5,3,135,0,3.61881785451461,3,baseline
4,aiming,9ca7d5,4,105,0,7.57471041106746,4,baseline
4,aiming,9ca7d5,5,105,0,4.99024396079025,5,baseline
4,aiming,9ca7d5,6,75,0,-11.3906925240823,6,baseline
4,aiming,9ca7d5,7,135,0,4.70217860676739,7,baseline
4,aiming,9ca7d5,8,45,0,-7.95179953957039,8,baseline
4,aiming,9ca7d5,9,105,0,-1.9853288003365,9,baseline
4,aiming,9ca7d5,10,75,0,-2.83800432447208,10,baseline
4,aiming,9ca7d5,11,45,0,8.56561140817952,11,baseline
4,aiming,9ca7d5,12,135,0,4.70217860676739,12,baseline
4,aiming,9ca7d5,13,45,0,-2.90120574608174,13,baseline
4,aiming,9ca7d5,14,135,0,-7.53967843258185,14,baseline
4,aiming,9ca7d5,15,75,0,-10.1687069325105,15,baseline
4,aiming,9ca7d5,16,105,0,-6.06754173969651,16,baseline
4,aiming,9ca7d5,17,105,0,18.6063104231094,17,baseline
4,aiming,9ca7d5,18,135,0,-1.23072598607749,18,baseline
4,aiming,9ca7d5,19,75,0,-9.2433795574391,19,baseline
4,aiming,9ca7d5,20,45,0,10.9423525200923,20,baseline
4,aiming,9ca7d5,21,105,45,4.16700481639864,20,rotation
4,aiming,9ca7d5,22,45,45,35.8009375408715,20,rotation
4,aiming,9ca7d5,23,135,45,-67.065179147199,30,rotation
4,aiming,9ca7d5,24,75,45,-73.177764495351,30,rotation
4,aiming,9ca7d5,25,135,45,-45,40,rotation
4,aiming,9ca7d5,26,105,45,-46.4804035526369,50,rotation
4,aiming,9ca7d5,27,45,45,-9.29401021666315,50,rotation
4,aiming,9ca7d5,28,75,45,-20.9723431183366,50,rotation
4,aiming,9ca7d5,29,135,45,-27.1027474908714,50,rotation
4,aiming,9ca7d5,30,75,45,-35.8493368403669,60,rotation
4,aiming,9ca7d5,31,45,45,-44.6405916596193,70,rotation
4,aiming,9ca7d5,32,105,45,-37.065179147199,80,rotation
4,aiming,9ca7d5,33,75,45,-32.5275520571584,90,rotation
4,aiming,9ca7d5,34,135,45,-24.7737318371239,90,rotation
4,aiming,9ca7d5,35,45,45,-55.8444178197891,100,rotation
4,aiming,9ca7d5,36,105,45,-65.8508933942529,110,rotation
4,aiming,9ca7d5,37,135,45,-52.6860030825835,120,rotation
4,aiming,9ca7d5,38,105,45,-63.8333586345778,130,rotation
4,aiming,9ca7d5,39,75,45,-57.4968386280213,140,rotation
4,aiming,9ca7d5,40,45,45,-35.8319236831102,150,rotation
4,aiming,9ca7d5,41,75,45,-51.0854094864048,160,rotation
4,aiming,9ca7d5,42,45,45,-20.562841975166,170,rotation
4,aiming,9ca7d5,43,135,45,-55.4763980401545,180,rotation
4,aiming,9ca7d5,44,105,45,-61.5246227734119,190,rotation
4,aiming,9ca7d5,45,105,45,-53.2948568488724,200,rotation
4,aiming,9ca7d5,46,75,45,-63.2011465500249,200,rotation
4,aiming,9ca7d5,47,135,45,-61.061572954747,210,rotation
4,aiming,9ca7d5,48,45,45,-40.7465326916998,220,rotation
4,aiming,9ca7d5,49,45,45,-49.0256688862499,230,rotation
4,aiming,9ca7d5,50,105,45,-58.8870603496803,240,rotation
4,aiming,9ca7d5,51,75,45,-47.9718166757785,250,rotation
4,aiming,9ca7d5,52,135,45,-50.6714334250761,260,rotation
4,aiming,9ca7d5,53,105,45,-52.9987324425047,270,rotation
4,aiming,9ca7d5,54,135,45,-37.1043751206504,280,rotation
4,aiming,9ca7d5,55,75,45,-67.216044476643,280,rotation
4,aiming,9ca7d5,56,45,45,-57.3729505769309,290,rotation
4,aiming,9ca7d5,57,135,45,-57.6847318373385,300,rotation
4,aiming,9ca7d5,58,75,45,-42.1862695639477,310,rotation
4,aiming,9ca7d5,59,45,45,-43.790094926181,320,rotation
4,aiming,9ca7d5,60,105,45,-57.3158824381915,330,rotation
4,aiming,9ca7d5,61,105,45,-62.1638888623807,340,rotation
4,aiming,9ca7d5,62,75,45,-55.6257390511076,350,rotation
4,aiming,9ca7d5,63,45,45,-54.1737812692085,360,rotation
4,aiming,9ca7d5,64,135,45,-36.2720710042302,370,rotation
4,aiming,9ca7d5,65,75,45,-49.160579441242,380,rotation
4,aiming,9ca7d5,66,105,45,-61.0953940391663,390,rotation
4,aiming,9ca7d5,67,45,45,-45.4527545581611,400,rotation
4,aiming,9ca7d5,68,135,45,-43.3889792818867,410,rotation
4,aiming,9ca7d5,69,135,45,-50.7562375562973,420,rotation
4,aiming,9ca7d5,70,105,45,-60.2573706573289,420,rotation
4,aiming,9ca7d5,71,75,45,-78.0226773377516,420,rotation
4,aiming,9ca7d5,72,45,45,-40.1731096132652,430,rotation
4,aiming,9ca7d5,73,75,45,-26.799011115782,430,rotation
4,aiming,9ca7d5,74,135,45,-55.0998082948677,440,rotation
4,aiming,9ca7d5,75,105,45,-58.3852716739212,450,rotation
4,aiming,9ca7d5,76,45,45,-53.4014105177614,460,rotation
4,aiming,9ca7d5,77,105,45,-60.865569106829,470,rotation
4,aiming,9ca7d5,78,75,45,-39.6481809601846,480,rotation
4,aiming,9ca7d5,79,135,45,-50.0332846569267,490,rotation
4,aiming,9ca7d5,80,45,45,-59.5636513281492,500,rotation
4,aiming,9ca7d5,81,45,45,-63.5494352763667,510,rotation
4,aiming,9ca7d5,82,105,45,-55.5756876913999,520,rotation
4,aiming,9ca7d5,83,75,45,-91.1622097460444,520,rotation
4,aiming,9ca7d5,84,135,45,-63.1453879832742,530,rotation
4,aiming,9ca7d5,85,105,45,-52.4603215674182,540,rotation
4,aiming,9ca7d5,86,75,45,-45.2454292351359,550,rotation
4,aiming,9ca7d5,87,45,45,-44.6508602114043,560,rotation
4,aiming,9ca7d5,88,135,45,-57.3125897881207,570,rotation
4,aiming,9ca7d5,89,45,45,-50.8365025175847,580,rotation
4,aiming,9ca7d5,90,75,45,-45.3649828393789,590,rotation
4,aiming,9ca7d5,91,135,45,-45.5953922932001,600,rotation
4,aiming,9ca7d5,92,105,45,-51.6845681484599,610,rotation
4,aiming,9ca7d5,93,105,45,-54.9172478299891,620,rotation
4,aiming,9ca7d5,94,45,45,-50.5672028961937,630,rotation
4,aiming,9ca7d5,95,75,45,-43.695321400079,640,rotation
4,aiming,9ca7d5,96,135,45,-43.8272604542114,650,rotation
4,aiming,9ca7d5,97,75,45,-69.4613624672095,650,rotation
4,aiming,9ca7d5,98,45,45,-56.0913043192662,660,rotation
4,aiming,9ca7d5,99,105,45,-51.3012582197062,670,rotation
4,aiming,9ca7d5,100,135,45,-53.5233082254683,680,rotation
4,aiming,9ca7d5,101,75,45,-42.9828545744014,690,rotation
4,aiming,9ca7d5,102,45,45,-49.8354661981038,700,rotation
4,aiming,9ca7d5,103,105,45,-48.1663615330763,710,rotation
4,aiming,9ca7d5,104,135,45,-49.2892430649854,720,rotation
4,aiming,9ca7d5,105,135,45,-53.5985241550133,730,rotation
4,aiming,9ca7d5,106,45,45,-52.7519110993871,740,rotation
4,aiming,9ca7d5,107,105,45,-57.9306776855793,750,rotation
4,aiming,9ca7d5,108,75,45,-34.8088762736372,760,rotation
4,aiming,9ca7d5,109,45,45,-61.4563057741959,770,rotation
4,aiming,9ca7d5,110,135,45,-53.7279289957698,780,rotation
4,aiming,9ca7d5,111,105,45,-49.7778313663639,790,rotation
4,aiming,9ca7d5,112,75,45,-41.6487779206337,800,rotation
4,aiming,9ca7d5,113,45,45,-49.5614794461755,810,rotation
4,aiming,9ca7d5,114,105,45,-55.9231846808247,820,rotation
4,aiming,9ca7d5,115,75,45,-39.0916288554584,830,rotation
4,aiming,9ca7d5,116,135,45,-49.3499108346406,840,rotation
4,aiming,9ca7d5,117,75,45,-31.3246507710972,850,rotation
4,aiming,9ca7d5,118,45,45,-58.8945500574485,860,rotation
4,aiming,9ca7d5,119,135,45,-59.3243381260435,870,rotation
4,aiming,9ca7d5,120,105,45,-58.2366088454859,880,rotation
4,aiming,166f9b,1,135,0,2.78228656692668,1,baseline
4,aiming,166f9b,2,75,0,-2.11169149217769,2,baseline
4,aiming,166f9b,3,45,0,7.35481717491823,3,baseline
4,aiming,166f9b,4,105,0,6.76885084201471,4,baseline
4,aiming,166f9b,5,45,0,7.00138579681196,5,baseline
4,aiming,166f9b,6,75,0,0.855196361183323,6,baseline
4,aiming,166f9b,7,135,0,-30.6756618739565,7,baseline
4,aiming,166f9b,8,105,0,10.8209557416611,8,baseline
4,aiming,166f9b,9,45,0,6.02879907462995,9,baseline
4,aiming,166f9b,10,75,0,2.32364388105843,10,baseline
4,aiming,166f9b,11,105,0,1.53129716544682,11,baseline
4,aiming,166f9b,12,135,0,-5.50087701939929,12,baseline
4,aiming,166f9b,13,75,0,3.3870455553241,13,baseline
4,aiming,166f9b,14,45,0,13.8653888388477,14,baseline
4,aiming,166f9b,15,105,0,3.14538798327418,15,baseline
4,aiming,166f9b,16,135,0,-11.3936895768906,16,baseline
4,aiming,166f9b,17,135,0,-1.48788273878007,17,baseline
4,aiming,166f9b,18,45,0,19.6738224632115,18,baseline
4,aiming,166f9b,19,75,0,-7.1550751067874,19,baseline
4,aiming,166f9b,20,105,0,-3.21960499420248,20,baseline
4,aiming,166f9b,21,45,45,-6.07506284174148,20,rotation
4,aiming,166f9b,22,105,45,5.96011312878409,20,rotation
4,aiming,166f9b,23,75,45,-17.3284340180108,20,rotation
4,aiming,166f9b,24,135,45,-71.0725928106118,20,rotation
4,aiming,166f9b,25,135,45,-10.9337199668412,20,rotation
4,aiming,166f9b,26,75,45,-39.2940102166632,30,rotation
4,aiming,166f9b,27,105,45,-33.1342340718877,30,rotation
4,aiming,166f9b,28,45,45,-34.4811146307304,40,rotation
4,aiming,166f9b,29,135,45,-54.4416474680758,50,rotation
4,aiming,166f9b,30,105,45,-46.9483073182479,60,rotation
4,aiming,166f9b,31,75,45,-37.1057095512223,70,rotation
4,aiming,166f9b,32,45,45,-27.0502107385971,70,rotation
4,aiming,166f9b,33,105,45,-76.7942203000159,70,rotation
4,aiming,166f9b,34,75,45,-23.4590181842591,70,rotation
4,aiming,166f9b,35,45,45,-17.0288047960365,70,rotation
4,aiming,166f9b,36,135,45,-79.4913426775976,70,rotation
4,aiming,166f9b,37,75,45,-37.2594674278202,80,rotation
4,aiming,166f9b,38,105,45,-54.0081142529931,90,rotation
4,aiming,166f9b,39,135,45,-60.3011185398571,90,rotation
4,aiming,166f9b,40,45,45,-14.0089220433552,90,rotation
4,aiming,166f9b,41,105,45,-50.3449553136368,100,rotation
4,aiming,166f9b,42,135,45,-77.8848329134023,100,rotation
4,aiming,166f9b,43,75,45,-50.1472438146687,110,rotation
4,aiming,166f9b,44,45,45,-28.3539089106519,120,rotation
4,aiming,166f9b,45,75,45,-41.5626016725354,130,rotation
4,aiming,166f9b,46,45,45,-22.0691388983858,130,rotation
4,aiming,166f9b,47,135,45,8.98601373378052,130,rotation
4,aiming,166f9b,48,105,45,-47.6526082840778,140,rotation
4,aiming,166f9b,49,105,45,-58.15225945812,150,rotation
4,aiming,166f9b,50,45,45,-47.2906100426385,160,rotation
4,aiming,166f9b,51,135,45,-43.3425984565861,170,rotation
4,aiming,166f9b,52,75,45,-43.8791346050354,180,rotation
4,aiming,166f9b,53,75,45,-22.3992788313632,180,rotation
4,aiming,166f9b,54,45,45,-33.945381908134,190,rotation
4,aiming,166f9b,55,135,45,-59.7270749520522,190,rotation
4,aiming,166f9b,56,105,45,-51.5925111684133,200,rotation
4,aiming,166f9b,57,75,45,-21.6845681484599,200,rotation
4,aiming,166f9b,58,105,45,-74.1298620100005,200,rotation
4,aiming,166f9b,59,135,45,-19.7340849286461,210,rotation
4,aiming,166f9b,60,45,45,-46.9813341053759,220,rotation
4,aiming,166f9b,61,135,45,-63.6621344745664,220,rotation
4,aiming,166f9b,62,45,45,-43.9816174792713,230,rotation
4,aiming,166f9b,63,75,45,-28.0098315891795,240,rotation
4,aiming,166f9b,64,105,45,-38.7795822515818,250,rotation
4,aiming,166f9b,65,45,45,-36.9056422811031,260,rotation
4,aiming,166f9b,66,75,45,-53.1551465466541,270,rotation
4,aiming,166f9b,67,135,45,-33.4593378154351,280,rotation
4,aiming,166f9b,68,105,45,-44.6666528235651,290,rotation
4,aiming,166f9b,69,45,45,-23.093720349707,290,rotation
4,aiming,166f9b,70,75,45,-70.585131230872,290,rotation
4,aiming,166f9b,71,135,45,-12.5603294195726,290,rotation
4,aiming,166f9b,72,105,45,-48.6226973324523,300,rotation
4,aiming,166f9b,73,105,45,-22.4957932842673,310,rotation
4,aiming,166f9b,74,45,45,-32.7370035838248,320,rotation
4,aiming,166f9b,75,75,45,-22.2753671067079,320,rotation
4,aiming,166f9b,76,135,45,-35.8009375408715,330,rotation
4,aiming,166f9b,77,135,45,-50.0072027399872,340,rotation
4,aiming,166f9b,78,105,45,-37.1550751067874,350,rotation
4,aiming,166f9b,79,45,45,-23.8195563352908,360,rotation
4,aiming,166f9b,80,75,45,-41.9144302540863,370,rotation
4,aiming,166f9b,81,75,45,-58.0172894279244,370,rotation
4,aiming,166f9b,82,45,45,-58.8945500574485,380,rotation
4,aiming,166f9b,83,105,45,-63.6619696299047,390,rotation
4,aiming,166f9b,84,135,45,-32.0023518476371,400,rotation
4,aiming,166f9b,85,105,45,-38.9406326003873,410,rotation
4,aiming,166f9b,86,135,45,-26.3423885391394,420,rotation
4,aiming,166f9b,87,75,45,-34.2923761007085,430,rotation
4,aiming,166f9b,88,45,45,-49.7559713871701,440,rotation
4,aiming,166f9b,89,135,45,-29.9886133859545,450,rotation
4,aiming,166f9b,90,45,45,-43.3246293898133,460,rotation
4,aiming,166f9b,91,105,45,-46.425608867629,470,rotation
4,aiming,166f9b,92,75,45,-34.2314308383891,480,rotation
4,aiming,166f9b,93,45,45,-27.770059027845,480,rotation
4,aiming,166f9b,94,105,45,-56.0215515207825,490,rotation
4,aiming,166f9b,95,135,45,-23.2231788973843,500,rotation
4,aiming,166f9b,96,75,45,-36.829560473566,510,rotation
4,aiming,166f9b,97,45,45,-32.1496659715523,520,rotation
4,aiming,166f9b,98,105,45,-45.6134553902455,530,rotation
4,aiming,166f9b,99,135,45,-16.8908489122673,530,rotation
4,aiming,166f9b,100,75,45,-35.5612264750546,540,rotation
4,aiming,166f9b,101,75,45,-46.0185634837929,550,rotation
4,aiming,166f9b,102,105,45,-21.5091522048219,560,rotation
4,aiming,166f9b,103,135,45,-50.431335983211,560,rotation
4,aiming,166f9b,104,45,45,-30.385939207007,570,rotation
4,aiming,166f9b,105,135,45,-46.155090880496,570,rotation
4,aiming,166f9b,106,105,45,-51.6377926611381,580,rotation
4,aiming,166f9b,107,75,45,-30.6370228770252,590,rotation
4,aiming,166f9b,108,45,45,-32.7370035838248,600,rotation
4,aiming,166f9b,109,135,45,-43.8090582511638,610,rotation
4,aiming,166f9b,110,45,45,-38.6064867850172,620,rotation
4,aiming,166f9b,111,75,45,-45.3286589694121,630,rotation
4,aiming,166f9b,112,105,45,-26.8146135019562,640,rotation
4,aiming,166f9b,113,75,45,-48.7089986917034,650,rotation
4,aiming,166f9b,114,135,45,-26.0813734071023,660,rotation
4,aiming,166f9b,115,105,45,-39.2619982626444,670,rotation
4,aiming,166f9b,116,45,45,-26.3842505202548,680,rotation
4,aiming,166f9b,117,105,45,-36.8599062561994,690,rotation
4,aiming,166f9b,118,75,45,-39.5234907529133,700,rotation
4,aiming,166f9b,119,135,45,-24.116013241102,710,rotation
4,aiming,166f9b,120,45,45,-26.9865350476376,710,rotation
4,aiming,0cb9db,1,105,0,12.7981090010513,1,baseline
4,aiming,0cb9db,2,45,0,3.82926689496366,2,baseline
4,aiming,0cb9db,3,75,0,-7.8360112237874,3,baseline
4,aiming,0cb9db,4,135,0,1.63918288708058,4,baseline
4,aiming,0cb9db,5,45,0,9.65504468636325,5,baseline
4,aiming,0cb9db,6,135,0,-9.06265789460467,6,baseline
4,aiming,0cb9db,7,75,0,-16.5880546963831,7,baseline
4,aiming,0cb9db,8,105,0,9.95847099920828,8,baseline
4,aiming,0cb9db,9,135,0,0.65782168953352,9,baseline
4,aiming,0cb9db,10,75,0,-3.16605109193077,10,baseline
4,aiming,0cb9db,11,45,0,13.0815825233602,11,baseline
4,aiming,0cb9db,12,105,0,14.7418766376243,12,baseline
4,aiming,0cb9db,13,105,0,2.11169149217768,13,baseline
4,aiming,0cb9db,14,75,0,-1.92297620387961,14,baseline
4,aiming,0cb9db,15,135,0,-4.67144028294357,15,baseline
4,aiming,0cb9db,16,45,0,7.00138579681196,16,baseline
4,aiming,0cb9db,17,135,0,-2.24719609548607,17,baseline
4,aiming,0cb9db,18,45,0,12.6962214590295,18,baseline
4,aiming,0cb9db,19,75,0,-5.88956949349299,19,baseline
4,aiming,0cb9db,20,105,0,9.43447087236419,20,baseline
4,aiming,0cb9db,21,135,45,2.48687717458071,20,rotation
4,aiming,0cb9db,22,45,45,5.37891087132162,20,rotation
4,aiming,0cb9db,23,105,45,-7.53412869135108,20,rotation
4,aiming,0cb9db,24,75,45,4.75980550231932,20,rotation
4,aiming,0cb9db,25,75,45,59.0659586434123,20,rotation
4,aiming,0cb9db,26,105,45,-5.83775755089812,20,rotation
4,aiming,0cb9db,27,135,45,0.470592884345889,20,rotation
4,aiming,0cb9db,28,45,45,-7.3072963742787,20,rotation
4,aiming,0cb9db,29,105,45,-166.431456866102,20,rotation
4,aiming,0cb9db,30,45,45,103.975421341407,20,rotation
4,aiming,0cb9db,31,135,45,-73.6293668696828,20,rotation
4,aiming,0cb9db,32,75,45,-21.0558101783827,20,rotation
4,aiming,0cb9db,33,75,45,-21.7327067688647,30,rotation
4,aiming,0cb9db,34,105,45,-33.9313820525492,40,rotation
4,aiming,0cb9db,35,135,45,-24.3550320172387,50,rotation
4,aiming,0cb9db,36,45,45,-10.0701807835004,50,rotation
4,aiming,0cb9db,37,75,45,-32.6857325209026,60,rotation
4,aiming,0cb9db,38,135,45,-28.7042550394688,70,rotation
4,aiming,0cb9db,39,45,45,-8.56764559704189,70,rotation
4,aiming,0cb9db,40,105,45,-57.5572339704949,80,rotation
4,aiming,0cb9db,41,135,45,-37.3176971398219,90,rotation
4,aiming,0cb9db,42,45,45,-7.97327123257035,90,rotation
4,aiming,0cb9db,43,105,45,-44.8146559599883,100,rotation
4,aiming,0cb9db,44,75,45,-23.8845072714848,110,rotation
4,aiming,0cb9db,45,45,45,-2.0104538444664,110,rotation
4,aiming,0cb9db,46,75,45,-38.2938192548704,120,rotation
4,aiming,0cb9db,47,135,45,-17.4879174651944,130,rotation
4,aiming,0cb9db,48,105,45,-43.9044623578517,140,rotation
4,aiming,0cb9db,49,45,45,-13.1015509084555,140,rotation
