"condition_label","target","rotation_deg","cursorjump","targetjump","arrow_offset","aiming_target","aiming_direction","aiming_type","feedback_type","hold_duration","hold_target","phase","trialtype","mousex_rel","mousey_rel","mouse_time","step","points","cumulativetime","version","date"
"aiming",135,0,0,10,15,135,136,1,1,0.5,FALSE,"practice",1,"[0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.022917,0.020833,0.01875,0.016667,0.014583,0.014583,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.010417,0.010417,0.010417,0.00625,0.002083,-0.00625,-0.016667,-0.027083,-0.033333,-0.045833,-0.052083,-0.066667,-0.072917,-0.085417,-0.095833,-0.10625,-0.110417,-0.11875,-0.122917,-0.129167,-0.13125,-0.135417,-0.1375,-0.141667,-0.147917,-0.152083,-0.158333,-0.164583,-0.16875,-0.177083,-0.183333,-0.1875,-0.197917,-0.208333,-0.2125,-0.225,-0.2375,-0.24375,-0.25625,-0.266667,-0.272917,-0.283333,-0.295833,-0.302083,-0.316667,-0.33125,-0.3375,-0.352083,-0.3625,-0.366667,-0.375,-0.383333,-0.389583,-0.4,-0.408333,-0.4125,-0.41875,-0.425,-0.429167,-0.4375,-0.44375,-0.447917,-0.458333,-0.46875,-0.475,-0.4875,-0.497917,-0.504167,-0.5125,-0.51875,-0.525,-0.535417,-0.545833,-0.55,-0.560417,-0.570833,-0.577083,-0.5875,-0.597917,-0.602083,-0.6125,-0.61875,-0.629167,-0.6375,-0.64375,-0.647917,-0.654167,-0.658333,-0.6625,-0.66875,-0.672917,-0.675,-0.679167,-0.68125,-0.685417,-0.689583,-0.69375,-0.695833,-0.697917,-0.7,-0.702083,-0.704167,-0.70625,-0.70625,-0.708333,-0.708333,-0.710417,-0.7125,-0.716667,-0.71875,-0.720833,-0.722917,-0.727083,-0.727083,-0.727083,-0.725,-0.71875,-0.714583,-0.708333,-0.70625,-0.70625,-0.70625,-0.70625,-0.70625,-0.70625,-0.70625,-0.708333,-0.710417,-0.7125,-0.7125,-0.710417,-0.704167,-0.69375,-0.685417,-0.670833,-0.660417,-0.641667,-0.620833,-0.595833,-0.58125,-0.55625,-0.541667,-0.51875,-0.5,-0.48125,-0.472917,-0.45625,-0.447917,-0.43125,-0.416667,-0.402083,-0.39375,-0.38125,-0.375,-0.3625,-0.35,-0.341667,-0.325,-0.30625,-0.295833,-0.272917,-0.25,-0.239583,-0.21875,-0.195833,-0.185417,-0.164583,-0.145833,-0.135417,-0.114583,-0.09375,-0.083333,-0.064583,-0.05,-0.041667,-0.029167]","[0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,-0.001778,0.001333,0.007556,0.016889,0.026222,0.032444,0.044889,0.051111,0.063556,0.069778,0.082222,0.097778,0.110222,0.116444,0.128889,0.135111,0.147556,0.156889,0.166222,0.172444,0.181778,0.191111,0.194222,0.197333,0.203556,0.206667,0.209778,0.216,0.219111,0.225333,0.234667,0.240889,0.250222,0.259556,0.262667,0.272,0.284444,0.287556,0.296889,0.306222,0.309333,0.318667,0.324889,0.328,0.337333,0.346667,0.349778,0.359111,0.368444,0.371556,0.377778,0.387111,0.390222,0.396444,0.405778,0.405778,0.412,0.418222,0.421333,0.427556,0.433778,0.436889,0.44,0.446222,0.449333,0.452444,0.458667,0.461778,0.464889,0.468,0.471111,0.477333,0.480444,0.483556,0.489778,0.492889,0.496,0.502222,0.505333,0.511556,0.517778,0.524,0.527111,0.533333,0.536444,0.542667,0.552,0.561333,0.564444,0.573778,0.58,0.586222,0.595556,0.601778,0.601778,0.608,0.611111,0.617333,0.623556,0.629778,0.632889,0.639111,0.642222,0.648444,0.651556,0.657778,0.657778,0.664,0.664,0.670222,0.673333,0.676444,0.679556,0.685778,0.688889,0.692,0.695111,0.695111,0.695111,0.695111,0.695111,0.695111,0.695111,0.688889,0.685778,0.676444,0.673333,0.664,0.654667,0.642222,0.636,0.623556,0.617333,0.604889,0.595556,0.583111,0.576889,0.558222,0.548889,0.530222,0.511556,0.492889,0.483556,0.468,0.458667,0.44,0.421333,0.402667,0.393333,0.374667,0.365333,0.346667,0.324889,0.315556,0.293778,0.278222,0.268889,0.256444,0.240889,0.231556,0.209778,0.184889,0.172444,0.147556,0.122667,0.110222,0.082222,0.057333,0.048,0.026222,0.007556,-0.001778,-0.014222]","[0.0013,0.0336,0.0483,0.0649,0.0816,0.0988,0.1145,0.132,0.149,0.1654,0.1817,0.1986,0.2157,0.2316,0.2488,0.2653,0.2819,0.2982,0.3152,0.3311,0.3487,0.3647,0.3822,0.3991,0.4146,0.4322,0.4484,0.4651,0.4816,0.4984,0.5147,0.5322,0.549,0.5654,0.5832,0.5987,0.6153,0.6322,0.6492,0.6684,0.6836,0.699,0.7163,0.7322,0.7492,0.7655,0.7822,0.7989,0.8157,0.8327,0.8489,0.866,0.8825,0.8989,0.9157,0.9324,0.949,0.9658,0.9824,0.9989,1.0155,1.0322,1.0491,1.0662,1.0828,1.0987,1.1156,1.1324,1.1492,1.1662,1.1829,1.1996,1.2158,1.233,1.2492,1.2658,1.2826,1.2991,1.3159,1.3329,1.3495,1.3665,1.3825,1.3996,1.4156,1.4325,1.4496,1.4663,1.4829,1.4994,1.5162,1.533,1.5497,1.5666,1.5826,1.5992,1.6162,1.6329,1.6495,1.6663,1.6829,1.6997,1.7165,1.733,1.7494,1.7659,1.7829,1.7995,1.8164,1.8331,1.85,1.867,1.8836,1.9001,1.9166,1.9332,1.9509,1.9666,1.9834,2.0006,2.0169,2.0331,2.0503,2.067,2.0839,2.0997,2.1168,2.1338,2.1503,2.1685,2.183,2.1998,2.218,2.2337,2.2499,2.2667,2.2839,2.2997,2.3167,2.3336,2.3496,2.3671,2.3834,2.4006,2.4167,2.4337,2.45,2.4672,2.4842,2.5004,2.5164,2.5336,2.5498,2.5669,2.584,2.5998,2.6168,2.6339,2.6499,2.6674,2.6836,2.7008,2.717,2.7339,2.75,2.7674,2.7834,2.8009,2.8171,2.8343,2.8503,2.8672,2.8833,2.9003,2.9172,2.9339,2.9508,2.9673,2.9843,3.0001,3.017,3.0341,3.05,3.0669,3.0837,3.1005,3.1172,3.1343,3.152,3.1671,3.1845,3.2002,3.2174,3.234,3.2511,3.2673,3.284,3.3011,3.3174,3.334,3.3512,3.3677,3.3836,3.4006,3.4177,3.4341,3.4511,3.4671]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0,47.8,4,"2023-02-24_12h20.42.075"
"aiming",142.5,0,0,10,NA,0,NA,0,0,0.5,FALSE,"practice",0,"[-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.014583,-0.0125,-0.0125,-0.00625,0.002083,0.008333,0.010417,0.014583,0.014583,0.014583,0.014583,0.014583,0.014583,0.014583,0.0125,0.010417,0.00625,0.002083,0,-0.004167,-0.004167,-0.008333,-0.010417,-0.0125,-0.0125,-0.016667,-0.01875,-0.022917,-0.027083,-0.035417,-0.039583,-0.052083,-0.060417,-0.077083,-0.095833,-0.116667,-0.129167,-0.15,-0.175,-0.1875,-0.2125,-0.235417,-0.245833,-0.266667,-0.275,-0.29375,-0.310417,-0.327083,-0.335417,-0.35,-0.35625,-0.36875,-0.38125,-0.39375,-0.397917,-0.408333,-0.410417,-0.4125,-0.414583,-0.4125,-0.410417,-0.404167,-0.397917,-0.395833,-0.39375,-0.391667,-0.391667,-0.39375,-0.395833,-0.4,-0.40625,-0.410417,-0.420833,-0.433333,-0.445833,-0.452083,-0.466667,-0.472917,-0.4875,-0.502083,-0.51875,-0.525,-0.541667,-0.55,-0.566667,-0.583333,-0.597917,-0.60625,-0.620833,-0.629167,-0.645833,-0.664583,-0.68125,-0.689583,-0.70625,-0.7125,-0.727083,-0.741667,-0.75625,-0.764583,-0.777083,-0.783333,-0.797917,-0.8125,-0.827083,-0.833333,-0.847917,-0.854167,-0.860417,-0.860417,-0.858333,-0.858333,-0.858333,-0.85625,-0.858333,-0.858333,-0.858333,-0.858333,-0.85,-0.84375,-0.825,-0.802083,-0.775,-0.758333,-0.727083,-0.708333,-0.675,-0.64375,-0.6125,-0.597917,-0.56875,-0.554167,-0.525,-0.502083,-0.491667,-0.46875,-0.447917,-0.435417,-0.410417,-0.385417,-0.372917,-0.34375,-0.314583,-0.302083,-0.275,-0.247917,-0.235417,-0.208333,-0.183333,-0.172917,-0.154167,-0.135417,-0.125,-0.108333,-0.09375,-0.0875,-0.079167,-0.072917,-0.072917,-0.070833,-0.070833,-0.070833,-0.070833,-0.070833,-0.070833,-0.064583,-0.054167,-0.047917,-0.041667,-0.0375,-0.0375,-0.035417,-0.035417,-0.035417]","[0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.001333,0.004444,0.004444,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.010667,0.010667,0.010667,0.010667,0.010667,0.010667,0.010667,0.010667,0.013778,0.013778,0.023111,0.026222,0.038667,0.051111,0.063556,0.072889,0.088444,0.104,0.113333,0.128889,0.141333,0.150667,0.166222,0.175556,0.194222,0.209778,0.222222,0.228444,0.240889,0.247111,0.256444,0.268889,0.275111,0.281333,0.287556,0.290667,0.290667,0.290667,0.287556,0.281333,0.272,0.262667,0.256444,0.253333,0.253333,0.253333,0.256444,0.265778,0.272,0.284444,0.290667,0.303111,0.312444,0.324889,0.331111,0.343556,0.352889,0.368444,0.380889,0.396444,0.402667,0.418222,0.424444,0.436889,0.449333,0.461778,0.468,0.477333,0.483556,0.496,0.508444,0.520889,0.527111,0.539556,0.545778,0.558222,0.570667,0.583111,0.589333,0.601778,0.608,0.620444,0.629778,0.642222,0.648444,0.660889,0.664,0.670222,0.670222,0.670222,0.667111,0.667111,0.667111,0.667111,0.667111,0.664,0.664,0.648444,0.639111,0.614222,0.592444,0.573778,0.564444,0.545778,0.539556,0.517778,0.496,0.474222,0.464889,0.446222,0.436889,0.415111,0.393333,0.380889,0.359111,0.337333,0.324889,0.3,0.275111,0.262667,0.237778,0.212889,0.200444,0.175556,0.150667,0.135111,0.107111,0.082222,0.069778,0.044889,0.023111,0.010667,-0.011111,-0.029778,-0.036,-0.045333,-0.051556,-0.051556,-0.051556,-0.051556,-0.051556,-0.051556,-0.051556,-0.051556,-0.057778,-0.060889,-0.064,-0.064,-0.060889,-0.054667,-0.042222,-0.023556,-0.017333]","[0.0009,0.0163,0.0325,0.0497,0.0657,0.0827,0.0997,0.1163,0.1344,0.1493,0.1664,0.1836,0.1999,0.2161,0.2331,0.2493,0.2668,0.2828,0.3096,0.3162,0.3335,0.3496,0.3665,0.383,0.3997,0.4167,0.4337,0.4498,0.4671,0.483,0.4997,0.5171,0.5328,0.5499,0.5663,0.5831,0.5997,0.6167,0.6332,0.6497,0.6664,0.6838,0.6997,0.7169,0.7336,0.7497,0.7673,0.7835,0.8005,0.8172,0.8342,0.8503,0.8673,0.8831,0.9007,0.9173,0.9339,0.9508,0.9668,0.9837,0.9998,1.0171,1.0334,1.0504,1.0665,1.0836,1.1,1.118,1.1333,1.1505,1.1666,1.1839,1.2008,1.2169,1.2339,1.2502,1.268,1.2843,1.3005,1.318,1.3342,1.35,1.3671,1.3842,1.4002,1.4173,1.4343,1.4499,1.4669,1.484,1.5011,1.5172,1.5345,1.5511,1.5673,1.5843,1.6014,1.6172,1.6339,1.6504,1.6673,1.6842,1.7011,1.717,1.7338,1.7506,1.7676,1.7841,1.8009,1.8173,1.834,1.8508,1.8676,1.8844,1.9013,1.9182,1.934,1.9508,1.9679,1.9837,2.0006,2.0174,2.0344,2.0509,2.0679,2.0845,2.1011,2.1177,2.1344,2.151,2.1678,2.1846,2.2016,2.2176,2.2344,2.2512,2.2679,2.2845,2.301,2.3178,2.3345,2.351,2.3679,2.3848,2.4023,2.4178,2.4347,2.4512,2.4676,2.4843,2.5011,2.5179,2.5345,2.5512,2.5678,2.5847,2.6015,2.6178,2.6345,2.6512,2.6681,2.6851,2.702,2.7175,2.7345,2.7512,2.7681,2.7848,2.8014,2.8183,2.8346,2.8508,2.8679,2.8847,2.9013,2.9182,2.9347,2.9512,2.968,2.9848,3.0016,3.0183,3.038,3.0521]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0,51.5681,4,"2023-02-24_12h20.42.075"
"aiming",75,0,0,10,15,75,73,1,1,0.5,FALSE,"practice",1,"[0.014583,0.016667,0.016667,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.016667,0.01875,0.022917,0.025,0.033333,0.04375,0.05,0.060417,0.064583,0.075,0.0875,0.095833,0.1,0.104167,0.102083,0.1,0.097917,0.097917,0.095833,0.09375,0.09375,0.089583,0.09375,0.10625,0.1125,0.120833,0.122917,0.127083,0.13125,0.1375,0.14375,0.160417,0.170833,0.191667,0.214583,0.239583,0.252083,0.28125,0.29375,0.3125,0.320833,0.322917,0.322917,0.322917,0.322917,0.320833,0.314583,0.30625,0.3,0.291667,0.2875,0.283333,0.28125,0.277083,0.275,0.266667,0.2625,0.254167,0.25,0.25,0.25,0.25,0.247917,0.245833,0.241667,0.2375,0.23125,0.220833,0.208333,0.202083,0.191667,0.185417,0.18125,0.179167,0.177083,0.172917,0.166667,0.1625,0.154167,0.15,0.145833,0.1375,0.120833,0.114583,0.102083,0.09375,0.089583,0.079167,0.066667,0.0625,0.052083,0.04375,0.033333,0.029167,0.020833,0.01875,0.014583,0.010417,0.008333,0.010417,0.0125,0.014583,0.016667,0.016667,0.016667,0.016667,0.016667,0.016667,0.014583,0.0125,0.008333,0.00625,0.00625,0.00625,0.00625]","[0.001333,-0.001778,-0.004889,-0.008,-0.008,-0.011111,-0.011111,-0.011111,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.011111,-0.008,-0.004889,0.007556,0.026222,0.038667,0.066667,0.100889,0.119556,0.16,0.178667,0.219111,0.259556,0.296889,0.312444,0.340444,0.346667,0.359111,0.368444,0.377778,0.380889,0.393333,0.399556,0.415111,0.44,0.471111,0.483556,0.508444,0.517778,0.536444,0.561333,0.592444,0.608,0.642222,0.657778,0.692,0.723111,0.760444,0.779111,0.813333,0.828889,0.853778,0.869333,0.884889,0.891111,0.906667,0.912889,0.922222,0.925333,0.925333,0.925333,0.925333,0.925333,0.925333,0.928444,0.928444,0.928444,0.928444,0.925333,0.922222,0.919111,0.912889,0.906667,0.894222,0.881778,0.853778,0.819556,0.785333,0.766667,0.729333,0.688889,0.670222,0.632889,0.608,0.595556,0.573778,0.561333,0.530222,0.499111,0.483556,0.452444,0.418222,0.396444,0.352889,0.309333,0.290667,0.253333,0.216,0.194222,0.153778,0.107111,0.085333,0.041778,0.004444,-0.029778,-0.045333,-0.067111,-0.076444,-0.092,-0.098222,-0.095111,-0.092,-0.082667,-0.076444,-0.073333,-0.070222,-0.070222,-0.070222,-0.070222,-0.073333,-0.073333,-0.073333,-0.067111,-0.064,-0.051556,-0.045333,-0.032889]","[0.0006,0.0163,0.0333,0.0489,0.0657,0.0832,0.1001,0.1156,0.1329,0.1488,0.1664,0.1827,0.1993,0.2154,0.2319,0.2495,0.2653,0.2831,0.2992,0.3154,0.3321,0.3492,0.3658,0.3823,0.3999,0.4167,0.4336,0.45,0.4668,0.4821,0.4999,0.5164,0.5333,0.549,0.5666,0.5832,0.5995,0.6165,0.6331,0.6499,0.6663,0.683,0.6996,0.7163,0.733,0.7498,0.7669,0.7836,0.8,0.8168,0.8328,0.849,0.8659,0.8825,0.8991,0.917,0.9337,0.9495,0.9658,0.9825,1.0005,1.0161,1.0325,1.0504,1.0661,1.0826,1.1006,1.1158,1.1335,1.1506,1.1659,1.1832,1.1997,1.2164,1.2329,1.2505,1.2671,1.2836,1.2995,1.3172,1.3338,1.3495,1.367,1.3834,1.3995,1.417,1.4334,1.4497,1.4664,1.4827,1.5,1.5163,1.533,1.5497,1.5672,1.5831,1.5998,1.6173,1.6333,1.6498,1.6666,1.6833,1.6997,1.7167,1.7331,1.7499,1.7666,1.7843,1.801,1.8177,1.8332,1.8528,1.8668,1.8831,1.9001,1.9169,1.933,1.9504,1.967,1.9831,2.0002,2.0169,2.0331,2.0502,2.0667,2.0836,2.1004,2.117,2.1339,2.1502,2.1669,2.1842,2.2006,2.2169,2.2337,2.2512,2.2673,2.2834,2.3006,2.3168,2.3338]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,57.2543,4,"2023-02-24_12h20.42.075"
"aiming",67.5,0,0,10,NA,0,NA,0,0,0.5,FALSE,"practice",0,"[0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.0125,0.01875,0.03125,0.039583,0.064583,0.095833,0.110417,0.139583,0.164583,0.175,0.191667,0.20625,0.2125,0.220833,0.227083,0.229167,0.233333,0.235417,0.235417,0.2375,0.2375,0.2375,0.2375,0.239583,0.239583,0.24375,0.252083,0.25625,0.26875,0.279167,0.285417,0.29375,0.30625,0.3125,0.325,0.3375,0.341667,0.352083,0.364583,0.36875,0.379167,0.3875,0.391667,0.39375,0.391667,0.391667,0.389583,0.389583,0.385417,0.379167,0.377083,0.375,0.375,0.375,0.375,0.375,0.377083,0.379167,0.377083,0.375,0.364583,0.347917,0.329167,0.320833,0.302083,0.291667,0.272917,0.25625,0.245833,0.241667,0.235417,0.233333,0.227083,0.220833,0.216667,0.214583,0.208333,0.202083,0.189583,0.177083,0.164583,0.15625,0.141667,0.133333,0.11875,0.108333,0.1,0.097917,0.091667,0.089583,0.083333,0.079167,0.072917,0.070833,0.066667,0.064583,0.064583,0.064583,0.0625,0.0625,0.060417,0.060417,0.058333,0.05625,0.052083,0.047917,0.041667,0.0375,0.035417,0.03125,0.03125,0.029167,0.027083,0.027083,0.025]","[-0.020444,-0.020444,-0.020444,-0.020444,-0.020444,-0.020444,-0.020444,-0.020444,-0.020444,-0.017333,-0.017333,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.014222,-0.011111,-0.004889,0.001333,0.023111,0.054222,0.072889,0.122667,0.178667,0.209778,0.272,0.331111,0.359111,0.412,0.458667,0.480444,0.514667,0.542667,0.555111,0.573778,0.586222,0.592444,0.604889,0.611111,0.617333,0.626667,0.639111,0.648444,0.664,0.679556,0.688889,0.707556,0.726222,0.732444,0.751111,0.772889,0.785333,0.807111,0.828889,0.841333,0.863111,0.884889,0.897333,0.919111,0.937778,0.944,0.947111,0.947111,0.947111,0.947111,0.947111,0.947111,0.950222,0.953333,0.953333,0.953333,0.953333,0.953333,0.953333,0.953333,0.950222,0.940889,0.931556,0.906667,0.869333,0.825778,0.804,0.757333,0.732444,0.685778,0.645333,0.611111,0.595556,0.570667,0.555111,0.530222,0.505333,0.483556,0.471111,0.443111,0.430667,0.399556,0.368444,0.334222,0.315556,0.281333,0.265778,0.234667,0.206667,0.178667,0.169333,0.147556,0.141333,0.125778,0.110222,0.094667,0.088444,0.082222,0.079111,0.079111,0.079111,0.082222,0.082222,0.085333,0.085333,0.085333,0.079111,0.069778,0.063556,0.054222,0.044889,0.044889,0.038667,0.038667,0.035556,0.035556,0.032444,0.032444]","[0.0005,0.0168,0.033,0.0497,0.0662,0.0833,0.1002,0.1165,0.1329,0.1496,0.1665,0.1833,0.2003,0.2165,0.233,0.2499,0.2667,0.2837,0.2999,0.317,0.3332,0.3502,0.3665,0.3832,0.3997,0.4168,0.4332,0.4502,0.4675,0.4837,0.5008,0.5164,0.5334,0.5504,0.5666,0.5838,0.6001,0.6172,0.6334,0.6504,0.6665,0.6836,0.6999,0.7171,0.7332,0.7503,0.7667,0.7837,0.8001,0.8169,0.8339,0.8502,0.8667,0.8838,0.9004,0.9174,0.9335,0.9503,0.9669,0.9839,1.0007,1.0168,1.0339,1.0505,1.0674,1.0838,1.1002,1.1172,1.1339,1.1505,1.1671,1.1839,1.2006,1.2175,1.2341,1.2505,1.2674,1.2841,1.3008,1.317,1.334,1.3509,1.3676,1.3842,1.4004,1.4171,1.4341,1.4509,1.4675,1.4844,1.5006,1.5175,1.5343,1.5509,1.5677,1.5837,1.6007,1.6175,1.6338,1.6506,1.6675,1.6844,1.7005,1.7176,1.7342,1.7507,1.7673,1.7854,1.8014,1.8175,1.8347,1.8507,1.8678,1.884,1.9009,1.9179,1.9349,1.951,1.9686,1.9844,2.0014,2.0179,2.035,2.051,2.0683,2.0844,2.1015,2.1176,2.1344,2.151,2.1684,2.1843,2.201,2.2179,2.2349,2.252,2.2682,2.2843,2.3013,2.3184,2.3344,2.3517,2.3678]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,60.1392,4,"2023-02-24_12h20.42.075"
