"condition_label","target","rotation_deg","cursorjump","targetjump","arrow_offset","aiming_target","aiming_direction","aiming_type","feedback_type","hold_duration","hold_target","phase","trialtype","mousex_rel","mousey_rel","mouse_time","step","points","cumulativetime","version","date"
"aiming",135,0,0,10,15,135,134,1,1,0.5,FALSE,"practice",1,"[-0.010417,-0.010417,-0.010417,-0.010417,-0.010417,-0.010417,-0.010417,-0.010417,-0.008333,-0.002083,0.00625,0.008333,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.008333,0.004167,-0.010417,-0.020833,-0.035417,-0.041667,-0.04375,-0.041667,-0.039583,-0.039583,-0.039583,-0.0375,-0.0375,-0.033333,-0.029167,-0.027083,-0.022917,-0.01875,-0.016667,-0.014583,-0.010417,-0.008333,-0.00625,-0.002083,0,0.002083,0.004167,0.004167,0.00625,0.008333,0.0125,0.0125,0.016667,0.01875,0.020833,0.020833,0.020833,0.022917,0.022917,0.022917,0.022917,0.022917,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.027083,0.029167,0.033333,0.039583,0.041667,0.05,0.058333,0.0625,0.06875,0.075,0.077083,0.079167,0.08125,0.08125,0.083333,0.083333,0.08125,0.08125,0.08125,0.079167,0.079167,0.077083,0.077083,0.077083,0.075,0.075,0.075,0.075,0.072917,0.072917,0.070833,0.070833,0.070833,0.06875,0.06875,0.066667,0.066667,0.066667,0.064583,0.064583,0.064583,0.064583,0.0625,0.0625,0.0625,0.060417,0.060417,0.060417,0.060417,0.058333,0.058333,0.058333,0.05625,0.054167,0.054167,0.052083,0.052083,0.052083,0.052083,0.05,0.047917,0.045833,0.045833,0.04375,0.041667,0.0375,0.03125,0.027083,0.014583,0.00625,-0.010417,-0.029167,-0.05,-0.060417,-0.079167,-0.0875,-0.104167,-0.1125,-0.116667,-0.11875,-0.11875,-0.11875,-0.116667,-0.11875,-0.122917,-0.127083,-0.133333,-0.139583,-0.147917,-0.154167,-0.15625,-0.15625,-0.152083,-0.147917,-0.133333,-0.1125,-0.083333,-0.064583,-0.022917,-0.004167,0.035417,0.072917,0.10625,0.11875,0.135417,0.14375,0.154167,0.158333,0.158333,0.154167,0.14375,0.1375,0.110417,0.06875,0.01875,-0.00625,-0.058333,-0.083333,-0.139583,-0.191667,-0.23125,-0.245833,-0.270833,-0.285417,-0.314583,-0.339583,-0.35625,-0.364583,-0.377083,-0.383333,-0.402083,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.416667,-0.020833,-0.008333,0.004167,0.025,0.035417,0.0375,0.039583,0.0375,0.035417,0.022917,0.00625,-0.004167,-0.020833,-0.03125,-0.033333,-0.039583,-0.041667,-0.041667,-0.0375,-0.033333,-0.033333,-0.029167,-0.029167,-0.029167,-0.03125,-0.035417,-0.0375,-0.045833,-0.054167,-0.058333,-0.06875,-0.079167,-0.0875,-0.091667,-0.1,-0.102083,-0.108333,-0.114583,-0.116667,-0.120833,-0.127083,-0.13125,-0.139583,-0.147917,-0.160417,-0.1625,-0.16875,-0.172917,-0.18125,-0.189583,-0.195833,-0.208333,-0.21875,-0.225,-0.235417,-0.24375,-0.258333,-0.272917,-0.285417,-0.291667,-0.30625,-0.314583,-0.327083,-0.339583,-0.35,-0.35625,-0.366667,-0.370833,-0.383333,-0.395833,-0.40625,-0.4125,-0.422917,-0.429167,-0.44375,-0.45625,-0.466667,-0.472917,-0.483333,-0.489583,-0.5,-0.5125,-0.522917,-0.529167,-0.539583,-0.547917,-0.552083,-0.560417,-0.566667,-0.570833,-0.577083,-0.579167,-0.583333,-0.5875,-0.59375,-0.595833,-0.6,-0.604167,-0.60625,-0.610417,-0.616667,-0.61875,-0.625,-0.629167,-0.633333,-0.6375,-0.645833,-0.647917,-0.652083,-0.65625,-0.660417,-0.666667,-0.672917,-0.675,-0.679167,-0.68125,-0.685417,-0.689583,-0.695833,-0.695833,-0.697917,-0.702083,-0.702083,-0.70625,-0.70625,-0.710417,-0.7125,-0.714583,-0.714583,-0.716667,-0.716667,-0.71875,-0.716667,-0.716667,-0.716667,-0.716667,-0.714583,-0.7125,-0.7125,-0.710417,-0.710417,-0.708333,-0.70625,-0.704167,-0.704167,-0.702083,-0.702083,-0.702083,-0.702083,-0.7,-0.7,-0.7,-0.702083,-0.702083,-0.704167,-0.704167,-0.70625,-0.708333,-0.708333,-0.7125,-0.7125,-0.714583,-0.716667,-0.716667,-0.716667,-0.716667,-0.716667,-0.714583,-0.7125,-0.7125,-0.7125,-0.710417,-0.710417,-0.708333,-0.708333,-0.70625,-0.70625,-0.704167,-0.704167,-0.702083,-0.702083,-0.7,-0.7,-0.7,-0.7,-0.7,-0.697917,-0.697917,-0.697917,-0.697917,-0.697917,-0.697917,-0.697917,-0.697917,-0.697917,-0.7,-0.7,-0.702083,-0.704167,-0.70625,-0.70625,-0.708333,-0.708333,-0.708333,-0.708333,-0.710417,-0.710417,-0.7125,-0.7125,-0.714583,-0.7125,-0.7125,-0.7125,-0.7125,-0.7125,-0.7125,-0.7125,-0.7125,-0.710417,-0.708333,-0.70625,-0.702083,-0.695833,-0.691667,-0.685417,-0.677083,-0.672917,-0.664583,-0.654167,-0.65,-0.641667,-0.633333,-0.63125,-0.625,-0.620833,-0.61875,-0.616667,-0.616667,-0.614583,-0.614583,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.6125,-0.614583,-0.614583,-0.614583,-0.616667,-0.616667,-0.616667,-0.61875,-0.61875,-0.61875,-0.620833,-0.620833,-0.622917,-0.627083,-0.629167,-0.629167,-0.633333,-0.633333,-0.635417,-0.6375,-0.639583,-0.639583,-0.639583,-0.639583,-0.6375,-0.635417,-0.635417,-0.635417,-0.633333,-0.633333,-0.633333,-0.63125,-0.629167,-0.629167,-0.625,-0.620833,-0.6125,-0.602083,-0.591667,-0.583333,-0.564583,-0.554167,-0.533333,-0.508333,-0.483333,-0.46875,-0.439583,-0.422917,-0.3875,-0.352083,-0.314583,-0.295833,-0.260417,-0.24375,-0.2125,-0.183333,-0.154167,-0.141667,-0.11875,-0.108333,-0.0875,-0.06875,-0.052083,-0.04375,-0.029167]","[0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.013778,0.010667,0.010667,0.010667,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.007556,0.010667,0.013778,0.023111,0.035556,0.044889,0.048,0.048,0.048,0.048,0.044889,0.044889,0.041778,0.038667,0.038667,0.035556,0.032444,0.026222,0.026222,0.023111,0.02,0.013778,0.010667,0.007556,0.004444,0.001333,-0.001778,-0.004889,-0.008,-0.014222,-0.017333,-0.023556,-0.023556,-0.029778,-0.032889,-0.036,-0.039111,-0.042222,-0.042222,-0.045333,-0.045333,-0.045333,-0.045333,-0.045333,-0.045333,-0.045333,-0.048444,-0.048444,-0.048444,-0.048444,-0.051556,-0.054667,-0.057778,-0.060889,-0.070222,-0.079556,-0.085778,-0.095111,-0.104444,-0.110667,-0.12,-0.129333,-0.132444,-0.135556,-0.138667,-0.141778,-0.141778,-0.144889,-0.144889,-0.144889,-0.144889,-0.144889,-0.144889,-0.144889,-0.144889,-0.144889,-0.144889,-0.148,-0.148,-0.148,-0.148,-0.151111,-0.151111,-0.151111,-0.154222,-0.154222,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.157333,-0.154222,-0.154222,-0.154222,-0.154222,-0.154222,-0.154222,-0.154222,-0.157333,-0.157333,-0.154222,-0.154222,-0.157333,-0.157333,-0.160444,-0.163556,-0.169778,-0.179111,-0.185333,-0.200889,-0.207111,-0.222667,-0.232,-0.238222,-0.241333,-0.244444,-0.247556,-0.244444,-0.241333,-0.235111,-0.232,-0.225778,-0.219556,-0.213333,-0.200889,-0.188444,-0.179111,-0.160444,-0.148,-0.12,-0.085778,-0.051556,-0.032889,0.001333,0.016889,0.054222,0.091556,0.125778,0.144444,0.175556,0.188,0.200444,0.197333,0.169333,0.147556,0.100889,0.076,0.023111,-0.023556,-0.064,-0.079556,-0.101333,-0.107556,-0.116889,-0.116889,-0.101333,-0.085778,-0.048444,-0.029778,-0.004889,0.010667,0.029333,0.041778,0.069778,0.085333,0.104,0.122667,0.141333,0.150667,0.175556,0.188,0.206667,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,-0.359556,-0.372,-0.387556,-0.418667,-0.440444,-0.449778,-0.468444,-0.477778,-0.480889,-0.484,-0.487111,-0.490222,-0.487111,-0.477778,-0.468444,-0.446667,-0.431111,-0.424889,-0.415556,-0.406222,-0.403111,-0.4,-0.4,-0.403111,-0.409333,-0.415556,-0.418667,-0.424889,-0.424889,-0.421778,-0.418667,-0.415556,-0.409333,-0.406222,-0.396889,-0.396889,-0.393778,-0.390667,-0.387556,-0.381333,-0.378222,-0.375111,-0.368889,-0.362667,-0.350222,-0.347111,-0.337778,-0.334667,-0.325333,-0.312889,-0.306667,-0.294222,-0.284889,-0.278667,-0.272444,-0.266222,-0.256889,-0.244444,-0.228889,-0.222667,-0.210222,-0.204,-0.188444,-0.172889,-0.160444,-0.154222,-0.138667,-0.132444,-0.113778,-0.095111,-0.079556,-0.073333,-0.057778,-0.048444,-0.036,-0.017333,-0.001778,0.007556,0.023111,0.029333,0.044889,0.057333,0.072889,0.079111,0.094667,0.107111,0.116444,0.128889,0.141333,0.147556,0.16,0.166222,0.178667,0.188,0.200444,0.203556,0.212889,0.219111,0.228444,0.237778,0.247111,0.250222,0.256444,0.265778,0.268889,0.275111,0.281333,0.284444,0.287556,0.290667,0.296889,0.303111,0.309333,0.312444,0.318667,0.324889,0.331111,0.340444,0.359111,0.359111,0.362222,0.368444,0.371556,0.377778,0.380889,0.387111,0.393333,0.402667,0.405778,0.415111,0.421333,0.427556,0.436889,0.443111,0.443111,0.449333,0.452444,0.455556,0.461778,0.464889,0.468,0.471111,0.474222,0.480444,0.483556,0.486667,0.489778,0.492889,0.496,0.499111,0.505333,0.508444,0.511556,0.517778,0.520889,0.530222,0.536444,0.539556,0.539556,0.542667,0.545778,0.548889,0.552,0.555111,0.558222,0.561333,0.567556,0.573778,0.58,0.589333,0.592444,0.598667,0.601778,0.608,0.614222,0.620444,0.623556,0.629778,0.636,0.642222,0.645333,0.648444,0.651556,0.651556,0.651556,0.654667,0.657778,0.657778,0.660889,0.664,0.667111,0.670222,0.673333,0.676444,0.679556,0.682667,0.682667,0.685778,0.685778,0.685778,0.688889,0.688889,0.688889,0.685778,0.685778,0.685778,0.682667,0.682667,0.682667,0.682667,0.679556,0.679556,0.676444,0.676444,0.673333,0.670222,0.667111,0.667111,0.664,0.660889,0.660889,0.654667,0.648444,0.645333,0.639111,0.629778,0.626667,0.620444,0.614222,0.611111,0.604889,0.601778,0.601778,0.598667,0.595556,0.595556,0.592444,0.589333,0.589333,0.586222,0.586222,0.583111,0.583111,0.58,0.58,0.576889,0.576889,0.576889,0.573778,0.573778,0.573778,0.573778,0.573778,0.573778,0.570667,0.570667,0.573778,0.573778,0.573778,0.573778,0.573778,0.573778,0.573778,0.570667,0.570667,0.567556,0.564444,0.564444,0.561333,0.555111,0.548889,0.545778,0.542667,0.539556,0.533333,0.530222,0.524,0.524,0.520889,0.517778,0.514667,0.511556,0.505333,0.502222,0.496,0.492889,0.483556,0.474222,0.464889,0.458667,0.443111,0.433778,0.412,0.387111,0.359111,0.343556,0.312444,0.3,0.272,0.244,0.219111,0.203556,0.172444,0.156889,0.128889,0.104,0.079111,0.069778,0.048,0.041778,0.029333,0.023111,0.02,0.02,0.016889]","[0.001,0.0485,0.0648,0.0817,0.0987,0.1148,0.132,0.1487,0.165,0.1819,0.1982,0.2151,0.232,0.2488,0.2657,0.2817,0.2985,0.3153,0.332,0.3486,0.3652,0.3823,0.3985,0.4154,0.4322,0.449,0.4652,0.4819,0.4989,0.5154,0.532,0.549,0.5651,0.5819,0.5988,0.6156,0.6318,0.6489,0.6658,0.6819,0.6985,0.7151,0.7321,0.7491,0.767,0.7821,0.7988,0.8156,0.8325,0.8487,0.8658,0.8827,0.8987,0.9154,0.9321,0.949,0.966,0.9822,0.9988,1.0154,1.0323,1.049,1.0658,1.0826,1.0994,1.1163,1.1322,1.1493,1.1662,1.1825,1.1994,1.2165,1.2323,1.2491,1.2659,1.2828,1.299,1.316,1.333,1.3492,1.3662,1.3825,1.3993,1.4162,1.4332,1.4492,1.4663,1.4826,1.4996,1.5164,1.5333,1.5493,1.5663,1.583,1.5996,1.6163,1.6333,1.6493,1.6662,1.6831,1.6993,1.7163,1.7333,1.7499,1.7664,1.783,1.7997,1.8167,1.8329,1.8498,1.8666,1.8835,1.8996,1.9167,1.9329,1.9499,1.9669,1.983,1.9997,2.0166,2.0334,2.0496,2.0665,2.0833,2.0999,2.1169,2.133,2.1503,2.1663,2.1833,2.2001,2.217,2.2332,2.25,2.2666,2.2834,2.3003,2.3163,2.333,2.3499,2.3665,2.3832,2.4001,2.417,2.4332,2.4502,2.4671,2.4837,2.5006,2.5172,2.5335,2.5505,2.5666,2.5833,2.6003,2.6171,2.6334,2.6502,2.667,2.6837,2.7006,2.7173,2.7335,2.7505,2.7674,2.7835,2.8003,2.8173,2.8342,2.8504,2.8671,2.8839,2.901,2.9171,2.9342,2.9503,2.9671,2.9838,3.0006,3.0176,3.0338,3.0508,3.0676,3.0839,3.1009,3.1171,3.1341,3.1513,3.1677,3.1845,3.2009,3.2172,3.2341,3.251,3.2677,3.2839,3.3011,3.3173,3.334,3.3506,3.3673,3.3842,3.4008,3.4175,3.4345,3.4512,3.4673,3.4843,3.5012,3.5174,3.5343,3.5508,3.5675,3.5846,3.6007,3.6177,3.6338,3.6509,3.6674,3.6845,3.7007,3.7176,3.7346,3.7507,3.7676,3.7845,3.8014,3.8182,3.8343,3.851,3.8677,3.8846,3.9015,3.9177,3.9346,3.9513,3.9683,3.9848,4.0014,4.0178,4.0344,4.0513,4.0684,4.0843,4.1014,4.1181,4.1346,4.1511,4.1679,4.1848,4.2015,4.218,4.2344,4.2512,4.2681,4.2848,4.3016,4.3177,4.3349,4.3513,4.3681,4.3848,4.4016,4.4182,4.435,4.4518,4.4687,4.4848,4.5014,4.5182,4.5349,4.5516,4.5684,4.5851,4.6019,4.6185,4.6352,4.652,4.6689,4.6852,4.7018,4.7204,4.7353,4.7522,4.7682,4.7853,4.8021,4.8189,4.835,4.8517,4.8686,4.8855,4.9024,4.9185,4.9354,4.952,4.9685,4.9855,5.0025,5.0184,5.0354,5.0524,5.0685,5.0852,5.1018,5.1187,5.1352,5.1521,5.1689,5.185,5.202,5.2187,5.2357,5.2522,5.2693,5.2855,5.3025,5.3186,5.3355,5.3525,5.3687,5.3857,5.4025,5.4192,5.4357,5.4527,5.4689,5.4856,5.5024,5.5193,5.5354,5.5525,5.5695,5.5854,5.6026,5.6188,5.6357,5.6526,5.6695,5.6857,5.7026,5.7194,5.7358,5.7526,5.7695,5.7857,5.8027,5.8196,5.8357,5.8527,5.8696,5.8864,5.9032,5.9193,5.9361,5.9529,5.9696,5.9864,6.0026,6.0195,6.0363,6.053,6.0699,6.0865,6.1032,6.12,6.1362,6.1531,6.1699,6.186,6.2027,6.2192,6.2362,6.2527,6.2695,6.2863,6.3033,6.3194,6.3365,6.3533,6.3696,6.3865,6.4031,6.4198,6.4365,6.4528,6.4698,6.4863,6.5028,6.5196,6.5367,6.553,6.5698,6.5867,6.603,6.6199,6.6367,6.6532,6.6699,6.6867,6.7035,6.7197,6.7368,6.7537,6.7704,6.787,6.8057,6.8201,6.8365,6.8533,6.8699,6.8867,6.9037,6.92,6.9368,6.9537,6.9699,6.987,7.0037,7.02,7.0368,7.0536,7.0752,7.0878,7.1044,7.1208,7.1373,7.1538,7.1707,7.187,7.2038,7.2204,7.2372,7.2538,7.2704,7.2872,7.304,7.3201,7.3371,7.354,7.3703,7.3872,7.4041,7.4203,7.4372,7.4544,7.4706,7.4877,7.5039,7.5208,7.5376,7.5539,7.5708,7.587,7.6039,7.6209,7.6373,7.6543,7.6709,7.6876,7.7043,7.7211,7.7372,7.7539,7.7707,7.7876,7.804,7.8209,7.8384,7.8541,7.8711,7.8877,7.9045,7.9212,7.9376,7.9545,7.9709,7.9878,8.0043,8.0211,8.038,8.0544,8.0713,8.0881,8.1043,8.1213,8.1378,8.155,8.1712,8.1881,8.2046,8.2213,8.2382,8.2546,8.2714,8.2882,8.3047,8.3211,8.3382,8.355,8.3716,8.3882,8.405,8.4214,8.4384,8.4549,8.4715,8.4882,8.5048,8.5217,8.5382,8.555,8.5716,8.5882,8.6051,8.6219,8.6384,8.6556,8.6719,8.6884,8.705,8.722,8.7385,8.7548,8.7718,8.7884,8.8058,8.8222,8.8387,8.8553,8.8719,8.8887,8.9051,8.9224,8.939,8.9555,8.972,8.9888,9.0056,9.0222,9.0385,9.0557,9.0721,9.0885,9.1058,9.1223,9.1388,9.1555,9.1723,9.189,9.2058,9.222,9.2388,9.2558,9.2721,9.2889,9.3058,9.3222,9.3388,9.3558,9.3723,9.3891,9.4054,9.4225,9.439,9.4558,9.4724,9.489,9.5062,9.5226,9.5392,9.5559,9.5724,9.5892,9.6061,9.6228,9.6394]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0,60.4853,4,"2023-02-06_16h05.09.430"
